Customer_ID,Age,Income,Customer_Years,Web_Visits,Web_Purchases,Store_Purchases,Catalog_Purchases,Wine_Spending,Fruit_Spending,Meat_Spending,Fish_Spending,Sweet_Spending,Gold_Spending,Children,Teenagers,Campaign_1,Campaign_2,Campaign_3,Campaign_4,Campaign_5,Pages_Viewed,Time_On_Website,Discount_Purchases,Complaints,Satisfaction,Loyalty_Points,Email_Opens,Email_Clicks,Mobile_Sessions,Returns,Delivery_Rating,Gender,Education,Marital_Status,Total_Spending,Total_Purchases,Total_Family_Members,Total_Campaign_Acceptance,Digital_Engagement,Average_Spending_Per_Purchase,Customer_Value_Score,Discount_Rate,Cluster,Persona
10429,70,36398.021816847926,14,8,5,12,4,24.54924762392972,76.292945692103,232.84970572726823,72.76837429660999,37.55358738185702,23.172197478946433,2,0,1,0,0,0,0,14,5.099262772763846,3,1,9.290145838916287,923.137361742843,10,4,11,3,3.8746633134689636,Male,Postgraduate,Single,467.1860582007144,21,3,1,47,21.23572991821429,7007.790873010716,0.13636363636363635,1,Loyal Regular Customers
10430,42,81572.00915097035,7,5,2,4,7,317.5579849625394,93.44974304997797,148.67917126270265,24.38598079765991,60.26938540912529,91.10361933335788,3,1,0,0,0,0,1,10,9.532609706316192,2,1,5.704861013678232,238.1820222618764,9,1,7,2,2.8557845491443112,Male,Postgraduate,Single,735.4458848153632,13,5,1,32,52.53184891538309,5883.567078522906,0.14285714285714285,0,VIP High-Value Customers
10431,34,51185.409458490416,3,2,8,9,4,178.42040650307916,20.421565630878987,399.3049588913409,10.98081208858639,9.791428419428554,82.2307825947528,0,0,1,0,0,0,0,8,1.0,6,0,8.150556618296324,675.4001576551606,6,4,10,1,4.380169561340158,Male,Graduate,Single,701.1499541280668,21,1,1,30,31.870452460366675,2804.5998165122674,0.2727272727272727,0,VIP High-Value Customers
10432,47,110127.65141259396,1,7,3,9,5,127.71410437865477,46.603806234337256,191.63276262029245,33.30298615553317,119.46897240634817,60.98295974938282,1,0,1,0,1,1,0,17,9.732412671241867,3,1,7.147696339798439,340.1234583915281,7,8,7,0,4.516481201696698,Male,Postgraduate,Married,579.7055915445487,17,2,3,46,32.205866196919374,1159.4111830890974,0.16666666666666666,1,Loyal Regular Customers
10433,53,56839.17658720141,4,11,5,3,1,65.69373070478011,21.19502626481415,258.8564184242521,23.725665187174773,75.27789006622045,44.90964915269406,1,2,0,1,0,0,1,13,9.025213736963051,3,0,4.961381471820798,628.5113833716545,9,5,10,2,3.9284483559554455,Female,Postgraduate,Single,489.65837979993563,9,4,2,48,48.965837979993566,2448.2918989996783,0.3,0,VIP High-Value Customers
10434,21,46326.86086113042,9,9,4,10,2,90.60149969893065,35.988682605217576,263.3256272522059,93.18959829245165,16.513397262598293,51.90169223625039,0,2,0,0,0,0,0,7,10.643641209861624,2,0,9.818535745238586,429.8193117836015,9,2,13,1,4.119995160638778,Male,Graduate,Divorced,551.5204973476544,16,3,0,40,32.442382196920846,5515.204973476544,0.11764705882352941,0,VIP High-Value Customers
10435,51,52578.36386277249,5,5,5,11,4,176.12268860866843,46.10282468841578,59.91742824612291,69.99262823184705,48.513164357032096,29.546026074393943,0,0,0,0,0,0,0,13,7.7374247835556975,1,1,6.08751250949715,683.1408300038989,4,3,13,0,5.0,Male,High School,Married,430.1947602064802,20,1,0,38,20.485464771737153,2581.1685612388815,0.047619047619047616,1,Loyal Regular Customers
10436,42,34584.702422203474,1,4,7,5,0,74.03266299265367,21.90660581496924,224.98890239884383,18.720591446252246,48.12644450202178,31.990559789858967,0,1,0,1,0,0,0,14,11.47123029844154,1,1,9.37857350834199,777.5163459912427,3,6,9,2,4.185763226065671,Male,Postgraduate,Single,419.76576694459976,12,2,1,36,32.28967438035383,839.5315338891995,0.07692307692307693,1,Loyal Regular Customers
10437,41,68680.89403265296,15,2,6,4,3,185.92828990490958,48.85076677481041,237.99467769449623,15.935664110582634,63.43364332660411,32.47258130832599,2,2,1,0,0,0,0,12,10.725865249028534,2,0,5.810840862052973,409.5573781721568,13,3,7,4,4.292711752139192,Male,Postgraduate,Married,584.615623119729,13,5,1,37,41.758258794266354,9353.849969915664,0.14285714285714285,0,VIP High-Value Customers
10438,70,52441.8054039758,5,6,7,13,1,120.23418986780021,27.379148422663604,118.41115676291818,24.967175601764506,31.419935018621636,45.03705623148479,1,2,0,0,0,1,0,14,15.17728306477679,5,0,5.303152997755133,566.904967188102,9,2,12,0,4.122369903708357,Male,Postgraduate,Married,367.4486619052529,21,4,1,43,16.70221190478422,2204.6919714315172,0.22727272727272727,1,Loyal Regular Customers
10439,44,80362.55022715928,13,7,3,9,2,119.94793305827243,30.868878850980025,107.00439838147061,38.46376334550178,12.106196241627076,91.88233641694647,1,2,0,0,0,0,0,10,14.875468111433545,2,0,5.69988684341135,981.8816251420935,10,2,9,0,4.997231037656757,Female,Graduate,Divorced,400.2735062947984,14,4,0,38,26.684900419653225,5603.829088127177,0.13333333333333333,1,Loyal Regular Customers
10440,41,55054.54508686048,8,6,8,5,2,176.32839042325273,8.208729250939431,59.214920838328226,40.85538454335728,40.856898545143935,120.30861125568974,1,0,0,0,0,0,0,14,7.913311281193783,0,1,5.904565487512436,505.0374972713149,4,2,11,0,4.703675604522791,Male,Graduate,Married,445.7729348567114,15,2,0,37,27.860808428544463,4011.9564137104026,0.0,1,Loyal Regular Customers
10441,41,84919.95801034164,8,9,3,9,3,55.1662308022889,19.449026966995373,333.83487752325794,24.679972543036037,14.834496901503297,33.596039973433186,3,1,1,1,0,0,0,9,17.596519588008523,2,0,6.113426598065287,642.6557088803343,4,3,8,1,4.9666400430917435,Female,Graduate,Single,481.56064471051474,15,5,2,33,30.09754029440717,4334.045802394633,0.125,1,Loyal Regular Customers
10442,68,73634.20348770673,5,6,6,12,3,98.42069546331626,19.75231263850786,94.9602256702172,48.987262437465525,132.2084916405624,20.326008210475358,2,1,0,0,0,0,0,13,7.913311281193783,2,0,8.678859308942398,696.6342709611995,9,3,14,2,4.41256915980116,Female,Postgraduate,Married,414.6549960605446,21,4,0,45,18.84795436638839,2487.9299763632675,0.09090909090909091,1,Loyal Regular Customers
10443,61,60514.741980930194,12,6,6,6,3,111.27144076780685,140.59541238153707,61.10738438802997,21.959162367907755,41.62111357398804,83.95397765514232,3,0,0,0,0,0,0,14,7.318316626317159,4,1,10.0,219.99635676879723,8,2,7,0,4.631405960860241,Female,Graduate,Single,460.508491134412,15,4,0,37,28.78178069590075,5986.610384747356,0.25,0,VIP High-Value Customers
10444,25,88444.1865723148,9,6,6,5,3,171.4160958239811,16.108237372000566,132.29492518015357,118.12968829345326,7.590155927011464,23.022067075034897,2,1,1,0,0,0,0,11,4.1787940580507374,0,1,9.63828976944042,138.65655801676485,10,2,5,3,3.395479782344126,Female,High School,Married,468.56116967163484,14,4,1,34,31.237411311442322,4685.611696716349,0.0,1,Loyal Regular Customers
10445,34,77141.28229866977,15,7,3,7,2,227.50835560689617,30.405904219338836,84.38275261991927,34.81877588399675,25.10327819573832,34.18941209682154,1,2,1,0,1,0,0,11,6.536509155576622,2,0,7.561652015766312,514.9330611729039,10,4,10,1,4.004046875550163,Female,PhD,Single,436.40847862271096,12,4,2,42,33.569882970977766,6982.535657963375,0.15384615384615385,0,VIP High-Value Customers
10446,62,110127.65141259396,1,7,1,9,3,51.907718416815264,16.4089954530462,60.387458169127214,73.74530267827586,40.918140774287515,37.09824975811188,1,1,0,0,0,0,0,17,6.810251183596744,2,1,7.127803566482693,397.5412331698903,6,3,10,2,4.414393486730846,Female,High School,Divorced,280.4658652496639,13,3,0,43,20.033276089261708,560.9317304993278,0.14285714285714285,1,Loyal Regular Customers
10447,56,52629.805590392316,4,10,6,5,1,120.80594903638385,27.439013224606686,510.1055701055185,78.95127983272478,148.53324203524343,37.10909414063931,3,2,0,0,0,0,0,13,9.684133924134589,1,0,7.101664286351705,254.28862478889832,7,4,6,0,4.970973532573387,Male,PhD,Married,856.2110599076855,12,6,0,40,70.99570372116281,4614.7207418755825,0.07692307692307693,0,VIP High-Value Customers
10448,52,61379.08989825229,3,9,5,4,3,49.08236790831138,35.48593546857764,80.98685564620148,39.541864700589215,12.751108610179331,64.55568515461435,1,2,0,0,0,0,0,9,5.281110191043764,3,1,4.192545911431324,0.0,10,1,10,0,4.794754173282896,Female,High School,Married,282.40381748847335,12,4,0,39,21.723370576036412,1129.6152699538934,0.23076923076923078,1,Loyal Regular Customers
10449,27,88236.76219819674,2,7,2,7,3,120.15626259015313,13.564144242011942,98.84093386883563,26.803561315383973,9.803818995276071,98.79039534432339,0,0,0,0,0,1,0,14,7.879755694268317,2,1,7.795330777355973,416.6393458677495,7,3,9,2,3.85224417428177,Male,Postgraduate,Single,367.9591163559841,12,1,1,40,28.30454741199878,1103.8773490679523,0.15384615384615385,1,Loyal Regular Customers
10450,63,32216.319386967978,15,4,4,7,5,157.72610019460313,60.09657879695083,173.99533221988992,11.019557990586144,36.05732252538998,158.06737881447825,2,2,0,0,1,0,0,9,10.084729877178582,3,1,8.301184245146873,461.34248068722115,5,2,9,0,3.8155354021489165,Male,High School,Married,596.9622705418982,16,5,1,29,35.11542767893519,9551.396328670371,0.17647058823529413,0,VIP High-Value Customers
10451,63,83704.98413818612,8,8,10,8,6,90.66249721888545,14.207933575250152,59.72415931506763,20.429060776267395,36.33914414931582,54.67271622120333,1,1,1,0,0,0,0,14,5.087212295905651,0,0,6.12901147772278,639.7963828902867,8,4,10,2,3.7573335216837154,Male,High School,Single,276.0355112559898,24,3,1,44,11.041420450239592,2484.319601303908,0.0,1,Loyal Regular Customers
10452,24,67907.44963826648,7,6,3,6,1,234.28032430620198,7.062508923173315,152.86728019195573,34.990994611929416,43.7443908950387,18.45505149256758,0,1,0,0,0,0,0,7,7.615391264515627,2,1,5.340547001574272,469.3009869304907,9,0,15,1,3.021408834405878,Male,High School,Single,491.4005504208667,10,2,0,37,44.67277731098788,3931.2044033669335,0.18181818181818182,0,VIP High-Value Customers
10453,58,44012.20640194954,9,7,11,10,2,158.83557255668958,33.25483834098363,229.4681147373874,20.163170741009605,47.07366830620486,83.59572831354495,3,1,0,0,0,0,0,6,5.594273805584482,0,0,7.471535038135212,114.16021607677737,8,3,13,2,4.2491715468332405,Male,Graduate,Married,572.39109299582,23,5,0,37,23.849628874825836,5723.9109299582005,0.0,1,Loyal Regular Customers
10454,23,35465.286146079816,2,8,2,5,5,151.72260886854215,110.8105782795782,184.80237791810387,29.817073425180375,38.7692363596433,20.064765319959236,1,1,0,0,0,0,0,14,13.361049557262191,0,1,8.85646525239261,408.4636445480183,6,4,9,0,3.8409525716969783,Male,Postgraduate,Divorced,535.9866401710071,12,3,0,41,41.22974155161593,1607.9599205130214,0.0,1,Loyal Regular Customers
10455,25,47895.18948365489,14,4,3,5,3,130.48326005863984,4.90936309266402,208.387087416904,131.37643178455525,107.77339983875723,23.462056937047322,1,1,0,0,0,0,0,9,5.909118277010551,0,0,6.067261907982035,237.05913192352568,11,4,7,2,3.7959983475887524,Female,Graduate,Married,606.3915991285677,11,3,0,35,50.53263326071397,9095.873986928515,0.0,0,VIP High-Value Customers
10456,64,20000.0,14,12,3,5,3,174.68951124439545,9.424669950863128,149.55302178870866,32.76725270691985,39.94802007562622,6.812218390764734,2,2,0,0,0,0,0,10,8.949685479531006,3,0,5.904396699535268,662.2627738981687,5,1,9,1,4.954141176752865,Male,High School,Single,413.19469415727804,11,5,0,37,34.43289117977317,6197.920412359171,0.25,0,VIP High-Value Customers
10457,51,51188.290013552934,4,2,2,12,3,245.0743674776261,56.78327673131811,121.02543965070515,56.41471829120709,17.550065137174645,60.412214790323134,1,0,0,1,0,1,0,13,4.671864591010806,3,1,6.568353560911596,879.7016728003288,4,4,11,1,3.8280174528408186,Female,Graduate,Married,557.2600820783542,17,2,2,34,30.958893448797458,2786.300410391771,0.16666666666666666,1,Loyal Regular Customers
10458,49,71206.01400016647,14,8,3,13,0,135.4377920146801,16.048342395837665,210.6236594386422,79.59996546388528,61.98560768596495,79.93115161010485,2,0,0,0,0,0,0,7,5.511063219640008,1,0,8.180507897375541,499.68330506713926,9,1,4,0,3.604696692519719,Female,Postgraduate,Married,583.626518609115,16,3,0,29,34.33097168288912,8754.397779136725,0.058823529411764705,0,VIP High-Value Customers
10459,66,51426.5884625611,15,4,6,5,0,93.88597715590306,37.1347776296126,202.2205379496869,122.01664832613521,58.47634841019023,32.213862781492395,3,1,0,0,0,0,0,5,6.8345971647624975,0,1,6.394148591217973,425.62805684230915,7,3,14,1,4.713860606722626,Female,Graduate,Single,545.9481522530205,11,5,0,33,45.49567935441837,8735.170436048327,0.0,0,VIP High-Value Customers
10460,54,84989.62862580855,6,8,6,10,1,403.96135686675797,67.36962002264397,78.61566534231444,59.81928763335631,23.781289689616877,50.129564395781095,2,2,0,1,0,0,0,10,4.197641700957172,1,1,9.80294103419636,565.8217105362761,12,0,8,1,5.0,Male,PhD,Divorced,683.6767839504707,17,5,1,38,37.98204355280393,4785.737487653295,0.05555555555555555,0,VIP High-Value Customers
10461,59,89879.05684905518,11,10,7,9,3,133.35938073728727,54.14347626676319,172.47829126111455,1.4884804533847658,4.71198001053621,100.12988321332186,3,0,0,0,0,0,0,14,8.44736831303725,0,1,6.823600804407776,828.2139432288502,3,4,10,2,4.000859856644936,Male,High School,Married,466.31149194240777,19,4,0,41,23.31557459712039,5595.737903308893,0.0,1,Loyal Regular Customers
10462,35,82961.60068726394,3,3,3,9,4,110.7055867795294,35.248739147943716,155.67752230751356,49.50762459048102,23.175259530191777,83.2667072474492,1,1,1,0,0,0,0,9,3.451372912964377,2,1,6.671328378928956,0.0,12,2,14,2,3.792784460985186,Male,PhD,Divorced,457.5814396031087,16,3,1,40,26.916555270771102,1830.3257584124349,0.11764705882352941,1,Loyal Regular Customers
10463,32,59642.99767046553,8,7,5,4,3,169.3914332347025,35.74112506838017,232.85544771734905,16.202075297137338,36.93815246668012,23.928856673253662,0,2,0,0,0,1,0,13,8.168249960380258,0,1,7.595122137175014,284.45353390859873,7,2,6,1,3.960651151108858,Female,Postgraduate,Married,515.0570904575029,12,3,1,35,39.61977618903869,4635.513814117527,0.0,0,VIP High-Value Customers
10464,69,20000.0,3,6,2,12,2,31.61642955358514,35.17623740488223,195.58686577778334,24.49843381601977,3.52694807363447,52.93502532155706,3,0,0,0,0,0,0,12,8.203461397297183,6,0,8.99200873998402,302.97756398616616,5,1,6,1,4.662575811152738,Male,Graduate,Married,343.339939947462,16,4,0,30,20.19646705573306,1373.359759789848,0.35294117647058826,1,Loyal Regular Customers
10465,61,47333.44514341309,14,4,5,8,3,49.3367086694203,39.96434671298891,6.634365192001727,40.35811966187611,17.459448615886696,71.65474849740905,1,2,1,0,0,0,0,12,8.434881963505223,3,1,8.398571779399699,516.9514263370513,8,5,9,3,3.8562661444433877,Male,PhD,Married,225.40773734958276,16,4,1,38,13.259278667622516,3381.1160602437412,0.17647058823529413,1,Loyal Regular Customers
10466,49,57443.306518061036,12,7,4,7,1,25.910290885645512,79.00736301592148,315.25292881169025,78.20445820552226,9.74555689099349,25.694595336719917,3,1,0,0,0,0,0,8,10.445163019387548,4,1,4.7265618699346215,601.955489999036,7,4,11,0,4.252897695472841,Male,Graduate,Married,533.8151931464929,12,5,0,37,41.06270716511484,6939.5975109044075,0.3076923076923077,0,VIP High-Value Customers
10467,38,43910.38230891341,13,5,1,7,1,30.61522936069325,11.51709755408622,269.4141966413964,40.88105111141086,12.386828503133497,10.588453648617671,1,2,0,0,0,0,1,7,11.039714761114379,3,0,8.25914548767164,585.6906069049588,9,8,7,0,3.4581468254800005,Female,Graduate,Divorced,375.40285681933784,9,4,1,36,37.54028568193378,5255.639995470729,0.3,0,VIP High-Value Customers
10468,36,57488.901441241724,13,7,3,10,1,62.57478045213134,9.989871172367517,287.72902040389306,18.27082385276611,37.03890048498468,41.60996833517338,1,0,1,0,0,0,0,8,5.396956504506091,2,0,9.011161714492385,577.1280246979338,8,6,8,0,5.0,Male,Postgraduate,Married,457.21336470131615,14,2,1,37,30.480890980087743,6400.987105818426,0.13333333333333333,1,Loyal Regular Customers
10469,38,88981.21443648083,2,8,3,7,3,90.72624871839199,48.91410334896732,236.6392427949071,79.98402232645772,38.086935264869346,77.65189062673295,0,0,1,1,0,1,0,9,9.19306727929948,2,0,9.14672150589898,514.8656608551935,3,2,9,0,3.801729738419299,Male,Graduate,Married,572.0024430803264,13,1,3,31,40.85731736288046,1716.0073292409793,0.14285714285714285,1,Loyal Regular Customers
10470,47,30376.022468724273,13,8,8,3,3,88.02525131240796,18.142145421032396,280.36406547927214,18.98922098824866,16.512589487450512,53.92969360957785,2,2,0,0,0,0,0,15,8.027539119594701,0,0,9.74185325493611,389.97041876194726,8,4,12,2,4.337409553567262,Male,PhD,Single,475.96296629798945,14,5,0,47,31.730864419865963,6663.481528171852,0.0,0,VIP High-Value Customers
10471,45,92610.45701014248,13,4,10,6,3,112.64630850347021,90.69213544957536,127.82798714778933,1.6698206907525948,56.40872197224884,30.035217971901144,0,0,0,0,0,0,0,11,10.875312301314608,0,2,10.0,512.8509018862122,11,0,9,0,4.389579454761678,Male,Graduate,Married,419.28019173573745,19,1,0,35,20.964009586786872,5869.922684300324,0.0,1,Loyal Regular Customers
10472,56,75925.07559157447,3,7,4,4,5,146.6413918732199,38.23769950905819,263.3711918076978,24.841586410402787,62.285722446309336,79.75684862271464,3,2,1,0,0,0,0,8,6.482882913162994,2,0,7.648487245623947,0.0,6,4,9,0,4.595116343286746,Male,Graduate,Divorced,615.1344406694027,13,6,1,34,43.938174333528764,2460.5377626776108,0.14285714285714285,0,VIP High-Value Customers
10473,45,64827.90254899852,11,6,5,6,5,92.95254837724136,97.99295162768601,156.1805426591232,19.973977730442975,8.133381361378953,208.38413976727202,0,2,0,0,0,0,0,12,2.8270900084104014,2,1,7.000753602394392,288.81474977859244,6,1,9,2,3.4058046041810965,Male,PhD,Divorced,583.6175415231446,16,3,0,34,34.330443619008506,7003.410498277735,0.11764705882352941,0,VIP High-Value Customers
10474,42,47154.90199666625,6,9,6,7,5,149.66112054888092,53.323102350362404,61.259665314494924,45.410863300628925,82.32549793427998,138.1414802568168,1,1,0,0,1,0,0,14,7.378473751592811,4,0,6.283607198774244,538.9655179281178,8,5,8,1,4.249054957661867,Female,PhD,Married,530.1217297054641,18,3,1,44,27.901143668708634,3710.8521079382485,0.21052631578947367,1,Loyal Regular Customers
10475,28,44268.893781154344,2,12,3,4,3,243.84067980397225,25.401841042812734,261.2708181122197,77.05330241937268,37.24236469668569,69.94483046417346,1,1,0,1,0,0,0,6,7.870516945596017,0,2,5.713839590212912,153.96770903812507,9,6,10,4,4.262364517866429,Male,Postgraduate,Married,714.7538365392365,10,3,1,43,64.97762150356697,2144.2615096177096,0.0,0,VIP High-Value Customers
10476,31,30728.081137402685,8,6,11,6,1,345.50761459033714,32.50270103770473,185.65326610945363,18.891642417252285,56.52382423839302,66.46932038035044,0,2,0,1,0,0,0,9,11.50883312707925,0,0,6.815425783990063,182.95681043275152,11,2,12,4,3.322260236989044,Male,High School,Single,705.5483687734911,18,3,1,40,37.134124672289005,6349.93531896142,0.0,0,VIP High-Value Customers
10477,20,90901.77864565897,1,3,5,8,2,268.17618012883224,64.05508909705037,345.996222623935,43.59673901878011,56.97175971732284,41.880692791933285,3,0,0,0,0,0,0,18,10.582939692154191,4,0,6.720279937177104,456.4083311563625,8,2,8,0,3.9249257197419123,Female,Postgraduate,Married,820.6766833778538,15,4,0,39,51.29229271111586,1641.3533667557076,0.25,0,VIP High-Value Customers
10478,20,87677.00808133275,7,8,5,8,2,319.41209253985045,7.455694990509438,171.28466228729056,102.08600278357682,31.79152467265947,55.11779375503607,2,1,0,0,0,0,0,10,4.248962398708634,4,0,5.91232921457982,816.971680058776,8,4,6,0,3.0227856981098404,Male,Postgraduate,Married,687.1477710289226,15,4,0,36,42.946735689307665,5497.182168231381,0.25,0,VIP High-Value Customers
